MediaKey,AssetID,Exists
originals/AI Content/WORKING FILES FROM KUBS/DUA /AUDIO/ElevenLabs_2024-07-11T06_24_19_Daniel_pre_s45_sb56_m1.mp3,0579e53c-661a-4ca4-aff6-b561c6a3c2cf,true
originals/AI Content/WORKING FILES FROM KUBS/DUA /AI GENERATED/a_bustling_bus_station_as_passengers_walk_around_looking_for_their_bus_seed4457852186408973.mp4,23b568e5-f550-4eb3-b27b-80c7789d6e8c,true
originals/AI Content/WORKING FILES FROM KUBS/DUA /AI GENERATED/Gen-3 Alpha 1744085317, a shallow depth of f.mp4,300a67b9-bf96-4371-9056-4056ea3cae5d,true
originals/AI Content/WORKING FILES FROM KUBS/DUA /AI GENERATED/Gen-2 574475811, High angle shot of a, Gen-2 Preview, M 5.mp4,29a66c74-7cd1-4a39-8a04-0f30e9356540,true
originals/AI Content/WORKING FILES FROM KUBS/DUA /AI GENERATED/Gen-2 2739425166, backpacking-muslim-w, M 5.mp4,06080f8d-6269-4c33-a8a9-3e7ecbc05aee,true
originals/AI Content/WORKING FILES FROM KUBS/DUA /AI GENERATED/Gen-2 2499808450, A Muslim man prays o, none, M 5.mp4,b46b6957-6cb1-405c-baec-18ef85a36a81,true
originals/AI Content/WORKING FILES FROM KUBS/DUA /AI GENERATED/Gen-2 1705013556, Full shot of A Musli, Gen-2 Preview, M 5.mp4,41ca710c-7193-4f01-8a9f-1ce755a5407a,true
originals/AI Content/WORKING FILES FROM KUBS/DUA /AI GENERATED/Default_a_high_angle_shot_showing_a_muslim_woman_backpacker_we_0.jpg,16c8414d-d4f4-4591-8350-9b594dfc670b,true
originals/AI Content/WORKING FILES FROM KUBS/DUA /AI GENERATED/Default_a_busy_airport_bus_station_that_combines_many_modes_of_3.jpg,595137ba-b801-4a13-8f41-2a5ccb4128ec,true
originals/AI Content/WORKING FILES FROM KUBS/DUA /AI GENERATED/Default_Dynamic_nighttime_photograph_of_a_highway_featuring_se_0.jpg,cb2450a1-ef13-4315-a087-b338370a48fe,true
originals/AI Content/WORKING FILES FROM KUBS/DUA /AI GENERATED/95546500-df1c-4278-b12f-08ddaf68ea03.mp4,b6a74923-3eae-4cd2-b7f6-cc527ca42c33,true
originals/AI Content/WORKING FILES FROM KUBS/DUA /AI GENERATED/8bac42b0-464e-4794-9947-608e72a5ceb3.mp4,2bfc4622-1621-4ffd-b610-335c13d088ea,true
originals/AI Content/WORKING FILES FROM KUBS/DUA /22namaz.jpg,dc972978-f7b5-40c1-85d1-e2dbbab5a1fd,true
originals/AI Content/WORKING FILES FROM KUBS/Documentation/Finance/Receipt-2274-0657.pdf,064306c0-1764-4d7b-a322-c6d5b3a726c4,true
originals/AI Content/WORKING FILES FROM KUBS/Documentation/Finance/Invoice-69D4FE1C-0001.pdf,6bbaa8bd-bfb5-41fe-9edb-88bb6d26ccc5,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/Text to Speech_The Quran is reve..._Tom_2024-07-15.mp3,1fdad656-2c09-4915-8b0f-12855cf9ad0a,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/printing-press-machine-2023-11-27-04-53-11-utc.mov,84dc22a9-dcdd-4946-90dc-91352392c004,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/learning-braille-book-pages-person-with-blindness-2023-11-27-05-25-18-utc.mov,fcb1fd5a-3dff-4cc5-8dd0-295fe9f07fd1,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/learning-and-read-braille-book-pages-2023-11-27-04-51-22-utc.mov,18ed01f3-30fb-46dd-aaa7-33aaf409c0f8,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/istockphoto-1338815544-640_adpp_is.mp4,916f7fde-3787-43a9-bcab-5c0845cb8670,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/images_large_10.1177_02646196221099156-fig1.jpeg,ef83c3b4-2feb-4c1c-bb45-66305b63eaaf,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/iStock-1703987430.jpg,6595c2d0-0f2d-468c-8fad-58c7da12414d,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/iStock-1483084532.jpg,9db0412c-9546-4898-befd-9d587549175d,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/iStock-1417921897.jpg,f77fb0c8-8a59-433c-aa94-3e6788e936ca,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/iStock-1348124714.jpg,a4025d1a-1e92-43ce-8c0b-633c35407161,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/iStock-1292075242.jpg,734ca103-2841-450b-a607-eb490660185d,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/iStock-1249970672.jpg,5c1809d0-7963-474d-a98c-560de96d6bd2,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/hand-touches-the-description-in-braille-2023-11-27-05-03-52-utc.mov,6baa3854-d618-4be5-99c4-b88b6ca43b8e,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/braile 4s_001_720.mov,cea1fc1d-f147-4b11-8739-c53b30e2e1e3,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/braile 4s_001.mov,c286d988-7807-4148-833f-51e992f6fa91,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/blind-senior-man-reading-braille-in-library-2023-11-27-05-06-51-utc.mov,da620fb7-663c-423b-a011-732cc13c1875,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/blind-man-walking-on-sidewalk-holding-stick-2023-12-05-02-59-33-utc.jpg,0c67f582-871a-4f0c-a350-ef44dd9aa60f,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/blind-man-reading-braille-in-library-2023-11-27-05-07-31-utc.mov,961557cb-39a3-4eba-8400-3561000834f1,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/a-man-in-a-white-shirt-and-sunglasses-holding-a-ho-2023-11-27-04-53-40-utc.jpg,f02cdd85-fd8e-4a40-8825-3c4e37cad42b,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_an_over_the_shoulder_shot_of_a_muslim_boy_as_he_runs_h_3.jpg,d32aa758-0bf8-4864-a85f-6779bd1f7e7c,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_a_midshot_of_a_two_blind_young_Muslim_boys_in_sunglass_3.psd,03c8e729-49c6-405f-ac62-44876acda712,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_an_over_the_shoulder_shot_of_a_muslim_boy_as_he_runs_h_0.jpg,664cb8ca-de66-41d3-a5c2-72ecb1127a35,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_a_midshot_of_a_two_blind_young_Muslim_boys_in_sunglass_3.jpg,5d0525e1-537e-456d-ba79-4f337a3b5a14,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_a_midshot_of_a_two_blind_young_Muslim_boys_in_sunglass_3 copy.psd,e2d1254b-b6c1-4b79-993f-a5b4ec111330,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_a_midshot_of_a_two_blind_young_Muslim_boys_in_sunglass_3 copy 2.jpg,9c1ea884-7ddc-41f2-a93d-593047e62e95,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_a_midshot_of_a_two_blind_young_Muslim_boys_in_sunglass_3 (1).psd,16cd8e31-d4b7-4c8c-82ce-28a1fbf3fe7d,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_a_midshot_of_a_two_blind_young_Muslim_boys_in_sunglass_3 (1).jpg,4d1fe8c5-c837-40e8-a151-95ec51926deb,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_a_midshot_of_a_two_blind_young_Muslim_boys_in_sunglass_3 (1) copy.jpg,7ac3f87f-fd8a-4eb7-a2af-458c43b22ca0,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_a_midshot_of_a_two_blind_young_Muslim_boys_in_sunglass_2.jpg,b3981ed3-09fb-4b25-a3d1-0fffa5657dd2,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_a_midshot_of_a_two_blind_young_Muslim_boys_in_sunglass_2 (1).jpg,47ae819a-a2ef-4ca2-97b3-5060184c989f,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_a_midshot_of_a_two_blind_young_Muslim_boys_in_sunglass_1.jpg,c8350a5a-8ea2-41d6-9b59-7de909cb040f,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_a_midshot_of_a_two_blind_young_Muslim_boys_in_sunglass_1 (1).jpg,35659c6f-ec2c-4ab5-a1b4-3e5aec33fca2,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_a_midshot_of_a_two_blind_young_Muslim_boys_in_sunglass_0.jpg,feb2f533-8607-4a16-8d25-6bf4976eb981,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_a_midshot_of_a_two_blind_young_Muslim_boys_in_sunglass_0 (1).jpg,1c062275-9746-4bd6-8108-569b337d3ba0,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_a_full_shot_of_a_blind_middleaged_Muslim_woman_in_sung_3.jpg,79b15a84-0008-45a8-8156-40201e55542b,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_a_full_shot_of_a_blind_middleaged_Muslim_woman_in_sung_2.jpg,04be9d36-4aac-4b96-81ec-00dffc3c9e39,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_a_full_shot_of_a_blind_middleaged_Muslim_woman_in_sung_0.jpg,07ac015c-7f9b-4d1d-9c3f-de63acee9161,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_Image_is_a_candid_indoor_photograph_featuring_a_woman_3.psd,b41005b8-3150-4abd-8f35-be7a3a6a8bf8,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_Image_is_a_candid_indoor_photograph_featuring_a_woman_3.jpg,edd1115f-56c3-456f-b29c-02c8b8331da4,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_Image_is_a_candid_indoor_photograph_featuring_a_woman_3 copy.jpg,49e5246b-17c9-45c0-be7f-5fdbb929cdf2,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_Image_depicts_a_closeup_view_of_a_Braille_printing_mac_2.jpg,6e452966-5de3-458f-9689-23c74e865a3b,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_Candid_photograph_of_a_Muslim_man_sitting_on_a_grey_so_0.jpg,5662c949-774c-4ee3-9b04-9fda2d1477f9,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_A_pair_of_weathered_hands_meticulously_embossing_a_bra_3.jpg,0a1ebcd3-ad04-4ddf-b069-2d50c7636526,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_A_pair_of_weathered_hands_meticulously_embossing_a_bra_2.jpg,f533a20f-51c3-4989-893a-5d2e2cad4138,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_A_pair_of_weathered_hands_meticulously_embossing_a_bra_1.jpg,021bd384-267e-43cb-a3b5-0864b1fb2591,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Default_A_blonde_caucasian_boy_who_is_8_years_old_is_crouched_0.jpg,c7c9293f-f3bb-4993-ba27-726af230d09d,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Braille_guide 003.jpg,b8ccfad2-a334-4c45-9afa-527a3c8ad02f,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Braille_guide 002.jpg,24ad702f-38bb-44e7-ba4d-7563e4114e3b,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/Braille_guide 001.jpg,4606bf9e-e1d3-4321-b079-ef4b08301590,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/SOURCE STOCK/616771_267695713341868_858368229_o.jpg,f9164bc3-abf7-4383-99d4-6deda72f2e8c,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/Lip Sync_Text to Speech_The Quran is reve..-07-15_Muhammad_2024-07-15.mp4,6119b556-83e1-4a5e-aaec-38d0a75d145e,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/EXPORTS/Master/Opening Tag for Promo Extract.mov,3abb610b-ba0e-4007-8f1c-6c6b46545fd4,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/EXPORTS/Master/Braille_Extract_MULTIDEVICE.mov.mp4,f377dd13-794e-469f-b910-36071c6fe83f,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/EXPORTS/Master/Braille_Extract_Clean.mp4,151fe99d-832f-4bfa-b195-c92cbe06ae33,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/EXPORTS/Master/Al-Quran in Braille.mov.srt,72124294-233c-4436-9a6f-cf03a8a2b951,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/EXPORTS/Master/Al-Quran in Braille VERT Master.mov,80f27b42-3c2b-4b5a-abd3-ef5e99219173,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/EXPORTS/Master/Al-Quran in Braille Master.mov,d0cab0f2-1731-49e2-9cfe-64267d51aa69,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/EXPORTS/Braille Draft 1.mp4,a963cfd8-f7ba-40e5-99a4-bb4ecc4c02e8,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/EXPORTS/BRaille Draft 1 720p.mp4,393d70bb-09c5-4660-b322-439381228b0e,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/Default_a_blind_man_wearing_traditional_robes_and_holding_a_ca_0.jpg,1b92e6aa-26b2-485c-9324-af6b01b54007,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/Default_Candid_outdoor_photograph_featuring_a_Muslim_man_cross_1.jpg,2a4532f0-153c-420e-9b0a-f939ad6ba781,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/Default_A_majestic_goldembossed_copy_of_the_Quran_sits_atop_a_3.psd,9c1eec23-d270-474f-b0bb-ac6cd90c8b61,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/Default_A_majestic_goldembossed_copy_of_the_Quran_sits_atop_a_3.jpg,2562d7a7-34ae-46c2-9c12-7c382bf93b85,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/Default_A_majestic_goldembossed_copy_of_the_Quran_sits_atop_a_3 copy.jpg,e04c2511-1d35-4ccc-b894-f18925f9268d,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/Arabic-Braille-Letter.png,aebdae92-084f-448a-bc64-8f8c47272b63,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AUDIO/track_461_better-together_wav.zip,5b3dda91-0b9a-4edc-9356-e8798fdf4199,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AUDIO/track_461_better-together_wav/track-461.csv,6f79541a-3f27-4887-b87f-2abfbd57f976,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AUDIO/track_461_better-together_wav/BETTER TOGETHER/MEL163_02_3_Better_Together_(PianoSolo)_Marcos_Bolanos.wav,7d72f455-fca5-4121-91f8-7bea1ca024eb,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AUDIO/track_461_better-together_wav/BETTER TOGETHER/MEL163_02_2_Better_Together_(NoPiano)_Marcos_Bolanos.wav,f9eeb504-2ac4-4171-a5c6-acfa4281d3c9,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AUDIO/track_461_better-together_wav/BETTER TOGETHER/MEL163_02_1_Better_Together_(Full)_Marcos_Bolanos.wav,2c76f967-37c5-4063-be5b-0c95fd4025b7,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AUDIO/track_1808_always-hopeful_wav.zip,89195967-a5ab-4ae3-86e6-86e59d1502f9,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AUDIO/track_1808_always-hopeful_wav/track-1808.csv,edb0f9f9-a1a8-4220-a9bc-98df943053c4,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AUDIO/track_1808_always-hopeful_wav/ALWAYS HOPEFUL/MEL337_10_7_Always_Hopeful_(30s)_Greg_Carrozza.wav,c4ad7e77-7a73-4c7c-87ae-7bfa272e6628,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AUDIO/track_1808_always-hopeful_wav/ALWAYS HOPEFUL/MEL337_10_6_Always_Hopeful_(Light)_Greg_Carrozza.wav,6437deb4-a6c3-4460-90b6-0cea5237d4ed,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AUDIO/track_1808_always-hopeful_wav/ALWAYS HOPEFUL/MEL337_10_5_Always_Hopeful_(NoPercussion)_Greg_Carrozza.wav,6263c222-68b0-48d9-9c55-38ee557aefd1,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AUDIO/track_1808_always-hopeful_wav/ALWAYS HOPEFUL/MEL337_10_4_Always_Hopeful_(PianoOnly)_Greg_Carrozza.wav,f65f3eff-b38a-4d2b-96e5-e3ef2644412e,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AUDIO/track_1808_always-hopeful_wav/ALWAYS HOPEFUL/MEL337_10_3_Always_Hopeful_(StringsOnly)_Greg_Carrozza.wav,ffea209a-c8c9-4edb-a5e3-21eba3d49c40,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AUDIO/track_1808_always-hopeful_wav/ALWAYS HOPEFUL/MEL337_10_2_Always_Hopeful_(Underscore)_Greg_Carrozza.wav,8460cf9b-2632-4ab1-beaa-f5bfd19ed654,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AUDIO/track_1808_always-hopeful_wav/ALWAYS HOPEFUL/MEL337_10_1_Always_Hopeful_(Full)_Greg_Carrozza.wav,7462d4fa-b10c-49eb-b471-257ff3917ea8,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AUDIO/Lip Sync_Braille 2_Muhammad_2024-07-15.mp4,aef78623-e377-4060-b378-f3637e2552a1,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AUDIO/Lip Sync_BRaille 4_Muhammad_2024-07-15.mp4,44460f27-f0d1-4baf-b8ec-d026b71bcfd9,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AUDIO/Braille 2.wav,25332fa2-1c4c-4858-9108-9f8ea6b8810f,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AUDIO/BRaille 4.wav,245acbb3-1e3c-42f2-aa11-5241886331a5,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AUDIO/BRaille 3.wav,b71564d2-ce36-48a1-8aa5-25e220691b68,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/fe43d96e-d1ae-4005-a2ac-f034eb5f53ff.mp4,74290a67-b93b-41e0-a07b-78246533b806,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/f7d3e388-8187-4444-afb8-4973cab06993.mp4,4253003f-35ea-44ca-a8dc-db0f29756f4e,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/ee15bccc-9e59-4206-8595-e4a6a8eb35b2.mp4,2e9fb1b1-c23e-4993-a2ca-132ca115d05d,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/ec69d972-d8c7-43bc-a75c-a353ce8a1176.mp4,56568ba0-3ccf-4c1a-81b7-fa4f84f4219f,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/d98f6f2b-bea8-40a6-8394-9c7ade2eaf10.mp4,9098247d-b840-4dcb-b3c9-1c56912b92c7,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/d64cc81e-1386-4a77-98a9-617d67f08122.mp4,69981597-0031-42a3-8c13-5011ac86a84a,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/d57e1ffa-88d7-4317-80b7-a91570de300f.mp4,c3909623-4381-4e62-8d51-a59652021828,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/d32d14ec-3e44-40d1-b6eb-662f64c32b96.mp4,5a0ff224-87d1-4eee-bfab-1aa026410464,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/c63fc517-d277-4fee-9ab4-ec87232a261a.mp4,2332d5ee-3e66-4aaf-867d-d60cc65713ac,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/c54dec10-208e-4c4a-983e-13fc77bbac22.mp4,73cfb260-facb-4c76-9016-69f79b4402fa,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/b72479f2-7b9f-4c4d-8b3c-4d5cff51fb05.mp4,50a92e19-ed4f-43f5-a91e-357e09ca54c7,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/artwork.png,a6160943-c868-4007-9000-badb20e1373f,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/ae5d35c4-d748-430a-9146-c63b0781e20d.mp4,3020de6a-c80e-4bb9-887e-9697daf02009,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/a_blind_woman_is_reading_a_piece_of_paper_in_braille._she_is_sitting_on_a_couch_seed1722967414562521.mp4,fa00f22f-29aa-4538-8301-0913a4986dc2,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/a_blind_woman_is_reading_a_braille_book_by_moving_her_fingertips_across_the_page_seed1406187964124586.mp4,628db7a5-d0d9-4bbc-bad7-2215983a94a0,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/_seed6464731459265343.mp4,6265d1ce-2ea9-49c9-9a40-dc3dd09a509c,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/NEGATIVE/a_blind_woman_is_reading_a_braille_book_by_moving_her_fingertips_slowly_across_the_page_seed3559080639464157.mp4,2f4516d8-6946-443d-be03-f6212aca74ce,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/NEGATIVE/a_blind_boy_is_learning_to_read_braille_with_his_fingertips._His_muslim_teacher_is_sitting_next_to_h_seed4873783813065419.mp4,d871d369-1564-4aea-97db-f1eb178ae96c,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/NEGATIVE/_seed8916423576900890.mp4,041bd0c4-4a0d-4f7c-bb3c-e0f99e1cd923,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/Gen-2 1192315188, A blind Muslim boy s, Gen-2 Preview, M 5.mp4,eb433c08-f2f3-4abe-a5b6-84cb05a3ddfe,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/Default_a_overtheshoulder_midshot_showing_a_computer_screen_on_0.jpg,27236bd7-ca8d-4f5b-bc67-71eae1424f32,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/Default_a_midshot_of_a_two_blind_young_Muslim_boys_in_sunglass_3.jpg,8b22e9bc-caf8-40cb-8fdd-34934c503abc,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/Default_a_midshot_of_a_two_blind_young_Muslim_boys_in_sunglass_3 (1).psd,b99da9e1-13e5-4c68-8ffd-7ca3f339889e,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/Default_a_midshot_of_a_two_blind_young_Muslim_boys_in_sunglass_2.jpg,23f9a841-3d75-4717-94df-cd3b02d242f0,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/Default_a_midshot_of_a_two_blind_young_Muslim_boys_in_sunglass_1.jpg,bae8c9c1-bf50-4d26-b9da-89ad6fabf833,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/Default_a_midshot_of_a_two_blind_young_Muslim_boys_in_sunglass_0.jpg,e93c731e-88ac-49c4-b2ca-3748bcbccb03,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/Default_A_teacher_stands_in_front_of_a_classroom_pointing_at_t_1.jpg,6a27bd08-61b6-487a-abc7-04f6bfd7e7c0,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/94587140-6ef8-4cfb-8496-9e57a650b9c8.mp4,1697e937-2499-434b-a04f-b0a520eb5b84,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/8b320b74-b5ed-4754-a97f-be8fc413be41.mp4,d75f11dc-ee65-47a5-9b33-468e432431f4,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/87a8ed56-1cf1-4ae3-8be4-0bc50b957321.mp4,a9f7316e-fdf9-4ba5-bf11-9a4684777289,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/80ca1a5c-2a30-47d3-b86c-15b41f90e248.mp4,90a154f4-f6a5-4c4d-888b-b2aa6e18fd71,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/7ef5a894-741d-4742-99fe-06dce89f26bb.mp4,c043cd81-623c-410e-8490-db9745e2c19d,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/78bfb803-519f-493d-815c-1228ceb1d740.mp4,ce15388e-f311-4d0e-8286-53582c8d8f87,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/76f5c0d2-158b-4a13-83d0-38aab39263aa.mp4,95b5e618-d035-4abc-9b07-daac7bd5024b,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/6cde7a02-b98b-41a9-86b3-5ab0b589e353.mp4,ed299b4e-10a6-4b9f-87e2-0feb1cac0f4e,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/53469589-9040-4f5b-b7a2-d3d5fd9c9664.mp4,8ea4d916-d9b6-4503-bfc3-fd7a4a88086e,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/513caaa4-a6de-4296-a0a3-cedae47b5253.mp4,5fc1d4ae-0393-4296-83cb-4d3a718af3de,true
originals/AI Content/WORKING FILES FROM KUBS/BRAILLE/AI GENERATED VIDEO/49e68b3e-f39e-4eac-a8e1-b397e42ef91a.mp4,e570ffa5-4950-4dfd-a479-9ab6f22fa0d2,true
